         2174169930 function calls (2174169896 primitive calls) in 1374.689 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       22    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1296(special_tokens_map)
     15/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/copy.py:118(deepcopy)
     1025    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:573(_code)
       11    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      2/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:452(_parse_sub)
      200    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      313    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/pyarrow/parquet/core.py:664(_get_column_indices)
        6    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/_ufunc_config.py:33(seterr)
      223    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1041(bos_token)
      2/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:512(_parse)
      800    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:268(__getattr__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/random.py:889(getrandbits)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/numeric.py:63(_zeros_like_dispatcher)
      201    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     1026    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/glob.py:230(_ishidden)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:848(__init__)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:246(__getitem__)
        3    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
      400    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:4088(_eventual_warn_about_too_long_sequence)
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_fast.py:248(added_tokens_decoder)
      287    0.000    0.000    0.000    0.000 {method '__exit__' of 'Transaction' objects}
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/enum.py:1562(__and__)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:511(_compile_info)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/tokenize.py:382(find_cookie)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/copy.py:217(_deepcopy_dict)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/glob.py:31(iglob)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1327(all_special_tokens_extended)
        2    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        3    0.000    0.000    0.000    0.000 {method 'get_added_tokens_decoder' of 'tokenizers.Tokenizer' objects}
      403    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/multiarray.py:153(concatenate)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3176(ndim)
      3/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:37(_compile)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1227(pad_token_type_id)
      400    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_fast.py:240(added_tokens_encoder)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:1204(absolute)
        6    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/glob.py:223(has_magic)
      400    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:4108(_switch_to_input_mode)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/tokenize.py:376(read_or_stop)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/warnings.py:419(__init__)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/numeric.py:557(_argwhere_dispatcher)
        6    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/_ufunc_config.py:132(geterr)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:1157(__init__)
      2/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:436(_get_literal_prefix)
      313    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/pyarrow/parquet/core.py:330(__enter__)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:1164(__new__)
        6    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/enum.py:1544(_get_value)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:748(is_absolute)
        3    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:100(split)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       23    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1063(unk_token)
        3    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/copy.py:231(_keep_alive)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3172(_ndim_dispatcher)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/fromnumeric.py:584(_transpose_dispatcher)
      200    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/fromnumeric.py:1877(_nonzero_dispatcher)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1311(special_tokens_map_extended)
        8    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/__init__.py:255(escape)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/tokenize.py:341(_get_normal_name)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {method 'enable_padding' of 'tokenizers.Tokenizer' objects}
        4    0.000    0.000    0.000    0.000 /SAN/orengolab/cath_plm/ProFam/profam/src/data/binders_datamodule.py:94(__len__)
       28    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:168(__getitem__)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:372(_escape)
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/numpy/core/_ufunc_config.py:435(__exit__)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/contextlib.py:359(__exit__)
       23    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1109(mask_token)
      3/1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:178(getwidth)
        8    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/contextlib.py:355(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:358(__init__)
        6    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'no_truncation' of 'tokenizers.Tokenizer' objects}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x55f852661660}
       18    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:956(<genexpr>)
       14    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:261(get)
        4    0.000    0.000    0.000    0.000 /SAN/orengolab/cath_plm/ProFam/profam/src/data/binders_datamodule.py:40(__len__)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:231(__init__)
       23    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1121(additional_special_tokens)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       17    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:240(__next)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       22    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:429(_format_parsed_parts)
       24    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:953(fix_flags)
       22    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:893(_parse_flags)
       22    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1052(eos_token)
       22    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1097(cls_token)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1145(unk_token)
       11    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:176(append)
       14    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/copy.py:172(_deepcopy_atomic)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        5    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1157(pad_token)
        3    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       22    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_fast.py:246(<lambda>)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:467(_get_charset_prefix)
        3    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        6    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:256(match)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:398(_simple)
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:428(_get_iscased)
        6    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        5    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:164(__len__)
        4    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:293(tell)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1133(bos_token)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/cath_plm/ProFam/profam/src/data/binders_datamodule.py:180(__len__)
        1    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1169(mask_token)
        4    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_compiler.py:570(isstring)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1151(sep_token)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:77(__init__)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:560(root)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:172(__setitem__)
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:113(__init__)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/re/_parser.py:83(groups)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1175(additional_special_tokens)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/glob.py:214(_join)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        3    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/contextlib.py:65(_recreate_cm)
        2    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/contextlib.py:357(__enter__)
        1    0.000    0.000    0.000    0.000 /SAN/orengolab/nsp13/.conda/envs/venvPF/lib/python3.12/pathlib.py:569(_tail)
