A0A1I9GEU1_NEIME_Kennouche_2019,163,922,0.049229379500075415
AMFR_HUMAN_Tsuboyama_2023_4G3O,49,2972,0.1659858550490137
BBC1_YEAST_Tsuboyama_2023_1TG0,66,2069,0.4092123511041036
CASP7_HUMAN_Roychowdhury_2020,283,1680,0.5579424144175631
GCN4_YEAST_Staller_2018,283,2638,0.20575028298957831
KCNE1_HUMAN_Muhammad_2023_expression,131,2339,0.09871858493249233
KCNE1_HUMAN_Muhammad_2023_function,131,2315,0.31507906873530644
MBD11_ARATH_Tsuboyama_2023_6ACV,68,2116,0.686605804025102
ODP2_GEOSE_Tsuboyama_2023_1W4G,46,1134,0.09590210819261671
